Date,AAPL,ACN,AIG,AMD,BAC,BK,BLK,C,CAT,CMCSA,CME,COP,CSCO,CVX,DAL,EBAY,FCX,FDX,GS,HD,IBM,ICE,INTC,IT,JNJ,LMT,MA,MCD,MS,MSCI,MSFT,NDAQ,NFLX,NKE,ORCL,PEP,PFE,QCOM,SBUX,STT,TGT,UPS,V,VZ,WBA,XOM
2016-01-24,97.339996,105.540001,56.48,2.2,14.14,36.220001,314.26001,42.580002,62.240002000000004,27.855,89.849998,39.080002,23.790001,86.470001,44.290001000000004,23.459999,4.6,132.880005,161.559998,125.760002,124.790001,52.759997999999996,31.02,87.889999,104.440002,211.0,89.029999,123.779999,25.879998999999998,68.839996,55.09,62.0,91.839996,62.009997999999996,36.310001,99.300003,30.49,45.34,60.77,55.73,72.41999799999999,93.199997,74.489998,49.970001,79.720001,77.849998
2016-01-31,94.019997,98.970001,53.369999,1.98,12.95,34.459998999999996,307.75,39.860001000000004,66.120003,29.705,88.550003,32.900002,22.889999,82.879997,42.009997999999996,23.200001,5.68,131.91000400000001,156.470001,116.43,128.570007,47.237999,29.040001,82.82,100.540001,211.940002,82.760002,115.400002,24.35,65.290001,50.16,59.400002,82.790001,57.169998,35.700001,97.32,29.030001000000002,44.02,54.490002000000004,54.419998,69.559998,95.370003,71.540001,50.970001,75.199997,80.08000200000001
2016-02-07,93.989998,94.699997,53.0,1.83,11.95,33.830002,306.799988,37.540001000000004,63.150002,28.389999,91.150002,32.900002,25.110001,85.43,42.990002000000004,22.49,5.53,128.600006,146.130005,116.32,121.040001,47.256001,28.639999,80.0,101.82,206.080002,84.889999,117.93,23.09,67.260002,50.5,61.310001,87.400002,56.419998,35.540001000000004,98.489998,29.360001,44.560001,55.860001000000004,54.68,69.949997,97.25,70.41999799999999,50.110001000000004,77.08000200000001,81.029999
2016-02-14,96.040001,98.949997,51.529999,1.91,12.13,34.93,314.290009,38.990002000000004,65.41999799999999,28.879998999999998,93.32,32.869999,26.549999,86.5,46.720001,23.809998999999998,6.92,129.759995,146.91000400000001,121.690002,133.080002,49.613997999999995,28.709999,82.779999,104.160004,213.61999500000002,86.790001,116.529999,24.0,71.550003,51.82,62.93,89.230003,59.310001,36.779999,99.58000200000001,29.49,49.419998,57.669998,56.189999,72.32,97.370003,71.529999,50.860001000000004,77.57,82.5
2016-02-21,96.910004,101.120003,51.09,2.07,12.7,36.119999,313.920013,39.5,66.870003,28.955,93.16999799999999,34.119999,26.41,84.349998,47.860001000000004,24.18,7.43,137.380005,150.25,126.260002,132.029999,47.987999,29.799999,82.699997,105.779999,217.24000499999997,87.57,117.059998,25.16,72.459999,51.299999,63.849998,94.790001,62.599998,36.959998999999996,98.360001,30.23,51.619999,58.34,55.41,78.43,97.440002,72.730003,51.02,79.57,81.75
2016-02-28,103.010002,103.18,52.299999,2.37,13.54,38.09,323.76001,42.830002,72.839996,29.870001000000002,94.800003,41.119999,26.799999,87.93,48.669998,24.41,9.74,143.91000400000001,156.83999599999999,125.559998,137.800003,47.799999,30.629998999999998,85.57,106.5,218.72000099999997,90.050003,117.18,26.129998999999998,69.5,52.029999,64.940002,101.58000200000001,61.259997999999996,37.889998999999996,100.0,29.709999,52.66,58.700001,58.669998,81.129997,100.400002,73.900002,51.810001,79.449997,82.290001
2016-03-06,102.260002,105.68,52.889998999999996,2.52,13.79,37.75,339.649994,42.990002000000004,72.800003,29.58,94.589996,40.52,27.860001,94.58000200000001,47.689999,24.02,9.55,144.419998,153.940002,128.46000700000002,142.360001,47.198002,31.76,83.68,107.709999,217.05000299999998,88.58000200000001,121.550003,26.0,69.620003,53.07,65.980003,97.660004,60.080002,38.950001,101.309998,30.5,52.220001,57.59,57.950001,81.870003,100.82,71.629997,52.529999,81.410004,82.190002
2016-03-13,105.91999799999999,107.769997,53.709998999999996,2.93,13.79,38.150002,342.559998,43.540001000000004,75.470001,29.879998999999998,95.949997,43.02,28.33,97.690002,50.049999,23.77,10.76,163.71000700000002,157.600006,131.350006,147.08999599999999,47.5,32.68,85.75,107.5,220.91000400000001,92.309998,124.08000200000001,26.280001000000002,71.269997,53.490002000000004,64.510002,101.120003,62.990002000000004,41.48,101.290001,29.450001,51.59,59.700001,59.049999,82.709999,104.989998,73.779999,53.240002000000004,83.940002,84.199997
2016-03-20,105.66999799999999,114.300003,52.98,2.79,13.68,37.279999,334.27999900000003,41.939999,75.290001,30.004998999999998,95.16999799999999,40.040001000000004,27.959999,94.849998,47.84,24.33,10.11,162.649994,153.0,130.46000700000002,147.949997,46.869999,31.879998999999998,86.16999799999999,108.309998,218.0,91.910004,123.290001,24.93,70.739998,54.209998999999996,64.019997,98.360001,61.650002,40.970001,100.68,30.08,50.860001000000004,58.360001000000004,58.75,82.040001,105.43,74.139999,53.560001,82.33000200000001,83.980003
2016-03-27,109.989998,116.349998,54.889998999999996,2.83,13.56,36.93,342.52999900000003,42.470001,76.790001,30.934998999999998,96.949997,39.779999,28.690001000000002,94.260002,47.009997999999996,23.879998999999998,9.89,163.669998,159.820007,134.850006,152.520004,47.139998999999996,32.450001,90.58000200000001,109.190002,223.11000099999998,95.870003,127.019997,25.530001000000002,74.610001,55.57,66.089996,105.699997,61.59,41.16,103.779999,30.040001,50.880001,61.02,58.950001,82.760002,104.949997,77.589996,54.009997999999996,86.699997,82.959999
2016-04-03,108.660004,112.83000200000001,53.16,2.74,12.88,35.490002000000004,331.600006,40.470001,74.349998,30.799999,89.089996,41.23,27.690001000000002,96.33000200000001,46.290001000000004,24.07,9.33,163.419998,150.279999,133.619995,149.350006,46.703998999999996,31.629998999999998,87.900002,109.099998,226.30000299999998,93.790001,127.959999,23.75,73.440002,54.419998,63.650002,103.809998,59.419998,40.360001000000004,105.08000200000001,32.5,50.560001,61.040001000000004,56.27,80.879997,104.309998,78.029999,52.18,81.370003,83.209999
2016-04-10,109.849998,114.82,54.950001,2.7,14.0,37.849998,357.73999,44.919998,79.16999799999999,30.985001,91.440002,43.700001,27.9,97.230003,47.5,25.219998999999998,10.86,165.899994,158.520004,135.009995,151.720001,47.700001,31.459999,88.489998,110.18,225.809998,96.68,127.779999,25.76,74.639999,55.650002,64.440002,111.510002,59.5,41.02,103.769997,32.5,51.060001,60.509997999999996,59.57,82.599998,105.540001,80.08000200000001,51.349998,81.440002,84.970001
2016-04-17,105.68,113.949997,56.189999,3.99,15.11,41.060001,365.47000099999997,46.970001,78.32,30.549999,94.199997,47.619999,28.15,102.010002,44.619999,24.4,11.67,166.320007,166.75,135.66000400000001,148.5,48.23,31.639999,88.150002,113.32,226.830002,97.449997,125.5,27.700001,75.389999,51.779999,63.990002000000004,95.900002,59.43,40.700001,101.980003,33.27,52.639998999999996,57.68,61.889998999999996,82.33000200000001,105.519997,79.110001,50.549999,80.139999,87.529999
2016-04-24,93.739998,112.91999799999999,55.82,3.55,14.56,40.240002000000004,356.329987,46.279999,77.720001,30.379998999999998,91.910004,47.790001000000004,27.49,102.18,41.669998,24.43,14.0,165.110001,164.110001,133.889999,145.940002,48.006001,30.280001000000002,87.16999799999999,112.08000200000001,232.38000499999998,96.989998,126.489998,27.059998999999998,75.940002,49.869999,61.709998999999996,90.029999,58.939999,39.860001000000004,102.959999,32.709998999999996,50.52,56.23,62.299999,79.5,105.07,77.239998,50.939999,79.279999,88.400002
2016-05-01,92.720001,115.550003,55.040001000000004,3.68,14.11,39.529999,356.01001,44.41,73.360001,30.709999,92.879997,42.759997999999996,26.530001000000002,101.860001,42.040001000000004,23.82,11.79,161.029999,158.850006,135.699997,147.28999299999998,51.632,30.040001,97.410004,112.739998,240.25999500000003,96.68,130.580002,26.25,75.379997,50.389998999999996,64.029999,90.839996,58.43,39.41,104.959999,33.580002,50.919998,56.310001,59.759997999999996,78.739998,102.110001,77.720001,51.119999,79.43,88.510002
2016-05-08,90.519997,115.440002,55.66,3.67,13.88,39.439999,347.290009,43.110001000000004,70.07,30.92,94.33000200000001,43.02,26.530001000000002,100.739998,41.599998,23.780001000000002,10.41,157.759995,155.33999599999999,133.130005,147.720001,51.998001,29.91,97.599998,113.559998,242.11999500000002,95.360001,128.830002,25.889999,75.110001,51.080002,63.68,87.879997,57.310001,39.610001000000004,104.18,33.189999,51.32,55.82,59.23,73.879997,100.660004,76.83000200000001,50.939999,78.610001,88.660004
2016-05-15,95.220001,116.470001,56.970001,3.87,14.52,41.07,354.01001,44.900002,69.870003,30.879998999999998,96.449997,43.580002,27.969998999999998,99.790001,43.099998,23.65,11.08,161.630005,154.509995,131.850006,147.25,52.598,30.15,99.160004,112.639999,240.07000699999998,95.470001,122.559998,26.77,75.989998,50.619999,63.619999,92.489998,56.48,39.41,100.099998,33.740002000000004,54.52,54.619999,61.43,68.660004,101.510002,77.66999799999999,49.66,77.220001,89.739998
2016-05-22,100.349998,118.940002,58.32,4.6,14.88,42.27,365.089996,46.580002,71.959999,31.440001000000002,98.610001,44.330002,28.92,102.019997,43.119999,24.360001,11.14,164.470001,159.529999,133.940002,152.83999599999999,54.042,31.57,102.349998,113.059998,240.08999599999999,97.18,123.25,27.530001000000002,79.32,52.32,65.66999799999999,103.300003,56.189999,40.07,101.959999,34.610001000000004,55.27,55.150002,63.330002,68.900002,102.980003,79.660004,50.619999,77.0,90.010002
2016-05-29,97.91999799999999,118.900002,57.259997999999996,4.16,14.42,41.52,359.369995,45.389998999999996,75.040001,31.780001000000002,96.809998,44.18,29.129998999999998,100.660004,41.57,23.98,11.11,163.820007,155.669998,131.740005,152.889999,53.102001,31.620001000000002,102.239998,114.760002,238.919998,96.029999,121.349998,26.540001,77.110001,51.790001000000004,65.07,99.589996,53.450001,39.099998,102.529999,34.689999,54.939999,54.610001000000004,61.009997999999996,68.650002,103.120003,79.940002,50.919998,78.68,88.370003
2016-06-05,98.83000200000001,118.269997,54.990002000000004,4.32,13.83,41.240002000000004,346.97000099999997,43.900002,76.029999,31.4,95.230003,44.509997999999996,29.030001000000002,101.980003,42.040001000000004,24.07,10.36,160.869995,149.889999,128.830002,152.369995,52.257999,32.040001000000004,100.519997,117.010002,240.580002,95.209999,122.360001,25.540001,76.720001,51.48,65.58000200000001,93.75,55.110001000000004,38.740002000000004,103.309998,35.290001000000004,53.830002,54.869999,59.18,67.879997,104.519997,80.18,52.669998,82.470001,89.980003
2016-06-12,95.33000200000001,117.57,53.419998,5.26,13.4,40.060001,341.880005,42.48,75.93,31.184998999999998,94.089996,44.150002,28.950001,101.57,38.009997999999996,23.790001,11.14,162.25,145.639999,127.139999,151.990005,50.731998,31.76,98.650002,115.480003,237.559998,93.290001,122.269997,25.309998999999998,73.66999799999999,50.130001,63.880001,94.449997,53.709998999999996,39.68,103.410004,34.220001,53.549999,55.310001,57.939999,67.5,105.019997,76.989998,53.779999,82.650002,90.720001
2016-06-19,93.400002,111.449997,50.720001,4.88,13.0,37.990002000000004,332.51001,40.299999,73.029999,30.825001,96.91999799999999,43.169998,27.75,101.900002,35.18,23.129998999999998,10.58,150.570007,141.860001,126.400002,146.58999599999999,49.279999,31.549999,96.089996,115.629997,239.69999700000002,91.470001,119.440002,24.52,73.730003,49.830002,63.0,88.440002,52.59,39.23,101.980003,33.970001,52.119999,54.68,54.990002000000004,69.349998,104.410004,75.050003,54.43,81.779999,89.389999
2016-06-26,95.889999,113.519997,52.869999,5.07,13.1,38.040001000000004,341.27999900000003,42.169998,76.449997,32.639998999999996,96.33000200000001,43.509997999999996,28.799999,104.150002,36.77,23.780001000000002,11.35,153.83999599999999,148.25,129.619995,152.350006,50.548,32.75,97.400002,121.290001,249.350006,88.849998,120.400002,25.92,76.93,51.16,64.769997,96.66999799999999,55.610001000000004,40.860001000000004,105.629997,35.57,53.0,56.990002000000004,53.84,70.050003,108.360001,74.480003,56.23,83.059998,93.839996
2016-07-03,96.68,115.110001,53.009997999999996,5.1,13.17,38.490002000000004,345.200012,41.98,77.370003,33.555,98.900002,42.299999,29.26,104.769997,37.369999,24.610001,11.2,156.220001,150.380005,134.33999599999999,154.46000700000002,51.377998,34.0,98.33000200000001,122.849998,251.899994,88.559998,121.309998,26.370001000000002,79.449997,52.299999,65.879997,97.059998,56.720001,40.869999,108.269997,36.119999,54.189999,56.509997999999996,53.23,71.309998,109.519997,76.41999799999999,55.900002,81.800003,93.540001
2016-07-10,98.779999,115.089996,54.439999,5.14,13.66,39.790001000000004,356.850006,44.330002,80.699997,33.439999,101.83000200000001,42.939999,29.82,107.029999,39.98,26.34,13.11,160.58999599999999,161.639999,134.779999,159.779999,52.610001000000004,35.07,98.519997,123.0,256.980011,90.93,123.610001,28.01,81.489998,53.700001,67.510002,98.389999,57.869999,41.77,109.660004,36.77,54.75,57.41,56.91,73.040001,111.029999,78.300003,55.84,82.510002,95.120003
2016-07-17,98.660004,112.860001,54.619999,5.84,14.38,39.189999,363.049988,44.299999,79.379997,33.73,101.790001,40.759997999999996,30.709999,105.660004,38.959998999999996,30.49,12.67,160.770004,160.41000400000001,136.520004,162.070007,52.633998999999996,34.66,99.5,125.029999,257.309998,93.660004,128.259995,28.92,82.93,56.57,67.790001,85.889999,56.73,41.080002,109.190002,36.740002000000004,61.150002,57.900002,58.240002000000004,74.91999799999999,110.360001,79.910004,56.099998,81.349998,94.010002
2016-07-24,104.209999,112.809998,54.439999,6.86,14.49,39.400002,366.25,43.810001,82.760002,33.625,102.239998,40.82,30.530001000000002,102.480003,38.75,31.16,12.96,161.899994,158.809998,138.240005,160.619995,52.84,34.860001000000004,100.25,125.230003,252.729996,95.239998,117.650002,28.73,86.040001,56.68,70.760002,91.25,55.5,41.040001000000004,108.91999799999999,36.889998999999996,62.580002,58.049999,65.779999,75.33000200000001,108.099998,78.050003,55.41,79.25,88.949997
2016-07-31,107.480003,114.599998,59.099998,6.61,15.05,40.5,374.75,45.720001,82.559998,33.695,104.550003,40.599998,31.040001,100.510002,37.669998,31.389999,12.23,162.91000400000001,162.08999599999999,136.91000400000001,163.5,55.613997999999995,34.98,94.949997,124.239998,260.290009,96.879997,119.209999,29.01,86.82,57.959998999999996,71.18,97.029999,55.849998,41.130001,108.660004,35.439999,62.0,55.900002,67.949997,74.940002,108.790001,80.139999,53.639998999999996,80.529999,87.559998
2016-08-07,108.18,113.029999,58.849998,6.73,14.91,39.73,366.600006,45.580002,83.0,33.755001,103.809998,41.369999,30.870001000000002,102.160004,36.349998,30.889999,11.82,165.5,163.25,136.570007,161.949997,55.728001,34.57,93.32,123.220001,264.149994,96.120003,119.519997,29.17,86.290001,57.939999,70.150002,96.589996,56.450001,41.09,108.589996,34.98,61.709998999999996,55.470001,68.239998,75.809998,109.910004,80.019997,53.650002,83.32,87.849998
2016-08-14,109.360001,113.050003,58.860001000000004,7.62,15.22,40.25,372.049988,46.529999,83.839996,33.145,105.900002,43.32,30.52,102.32,36.77,30.629998999999998,11.97,168.630005,166.229996,135.46000700000002,160.03999299999998,56.066002000000005,35.240002000000004,91.220001,119.91999799999999,254.11999500000002,95.220001,115.010002,30.549999,87.32,57.619999,70.440002,95.870003,58.900002,41.32,108.16999799999999,34.98,62.759997999999996,54.939999,69.019997,70.120003,110.57,80.470001,52.450001,82.589996,87.800003
2016-08-21,106.940002,115.199997,59.02,7.67,15.79,40.849998,371.089996,47.110001000000004,82.660004,32.755001,105.879997,42.299999,31.35,101.32,36.09,31.309998999999998,10.89,164.949997,165.970001,134.360001,158.320007,55.535999,35.259997999999996,90.980003,119.040001,244.440002,96.470001,114.440002,31.16,88.910004,58.029999,70.489998,97.58000200000001,59.0,41.259997999999996,107.449997,34.82,62.970001,57.290001000000004,69.07,70.349998,108.949997,80.57,52.07,79.389999,87.269997
2016-08-28,107.730003,115.660004,59.860001000000004,7.51,16.0,41.650002,373.850006,47.509997999999996,81.690002,33.080002,108.510002,40.919998,31.83,100.93,37.169998,32.279999,10.48,165.490005,169.179993,135.149994,159.550003,57.074001,36.080002,91.43,119.32,243.32000699999998,97.889999,115.83000200000001,31.889999,89.550003,57.669998,71.66999799999999,97.379997,58.02,41.25,107.870003,34.77,63.349998,56.18,70.629997,70.809998,109.589996,82.0,52.880001,82.220001,87.41999799999999
2016-09-04,103.129997,110.389999,58.669998,5.9,15.74,40.93,362.179993,47.169998,80.790001,32.555,106.050003,42.25,30.85,101.269997,37.75,31.889999,10.27,160.850006,168.570007,127.739998,155.690002,56.450001,35.439999,88.68,118.230003,237.940002,98.150002,114.58000200000001,31.59,84.730003,56.209998999999996,68.980003,96.5,55.330002,40.029999,104.050003,34.099998,60.52,54.349998,69.699997,69.0,107.629997,81.33000200000001,51.82,82.91999799999999,86.839996
2016-09-11,114.91999799999999,109.879997,57.900002,6.05,15.49,40.060001,365.97000099999997,46.41,82.050003,32.959998999999996,109.650002,39.869999,30.84,97.839996,36.77,31.77,9.94,158.889999,166.0,126.110001,153.83999599999999,56.299999,37.669998,89.690002,118.25,237.44999700000002,99.360001,115.279999,31.59,85.360001,57.25,69.470001,99.480003,55.18,38.919998,105.279999,33.939999,62.990002000000004,53.740002000000004,69.290001,69.230003,106.860001,82.07,51.880001,81.489998,84.029999
2016-09-18,112.709999,113.089996,58.73,6.55,15.52,40.200001,365.649994,47.150002,82.440002,33.575001,106.489998,39.939999,31.34,99.220001,38.779999,32.07,10.63,174.389999,165.130005,127.790001,154.979996,55.222,37.189999,90.050003,118.809998,245.83999599999999,101.660004,117.16999799999999,31.91,86.400002,57.43,69.459999,95.940002,55.150002,39.23,107.339996,34.259997999999996,62.75,54.43,70.620003,68.769997,109.209999,82.540001,52.560001,82.050003,83.449997
2016-09-25,113.050003,122.16999799999999,59.34,6.91,15.65,39.880001,362.459991,47.23,88.769997,33.169998,104.519997,43.470001,31.719998999999998,102.91999799999999,39.360001000000004,32.900002,10.86,174.679993,161.270004,128.679993,158.850006,53.872002,37.75,88.449997,118.129997,239.72000099999997,101.769997,115.360001,32.060001,83.940002,57.599998,67.540001,98.550003,52.650002,39.279999,108.769997,33.869999,68.5,54.139998999999996,69.629997,68.68,109.360001,82.699997,51.98,80.620003,87.279999
2016-10-02,114.059998,116.0,60.060001,6.75,16.129998999999998,40.57,357.209991,49.279999,88.470001,32.68,103.82,44.220001,31.469998999999998,102.269997,38.950001,31.620001000000002,10.13,173.009995,169.830002,128.309998,155.669998,53.462002000000005,38.099998,87.599998,119.239998,233.52999900000003,102.25,113.449997,32.310001,82.660004,57.799999,67.029999,104.82,51.790001000000004,38.709998999999996,105.989998,33.560001,68.190002,53.459998999999996,72.260002,69.040001,108.800003,82.879997,49.919998,79.879997,86.739998
2016-10-09,117.629997,118.25,59.860001000000004,6.75,16.0,39.470001,354.910004,48.610001000000004,87.66999799999999,32.599998,105.440002,41.669998,30.18,101.08000200000001,40.040001000000004,31.889999,9.66,170.979996,170.520004,126.41999799999999,154.449997,54.257999,37.450001,87.910004,117.559998,232.57000699999998,100.879997,114.089996,32.07,82.910004,57.419998,67.239998,101.470001,51.619999,38.41,106.83000200000001,32.66,65.699997,53.080002,69.010002,68.110001,108.41999799999999,82.449997,50.279999,78.309998,86.540001
2016-10-16,116.599998,115.589996,60.0,6.52,16.67,43.049999,345.549988,49.57,86.33000200000001,32.029999,104.089996,41.540001000000004,30.15,101.300003,41.169998,29.059998999999998,10.04,170.199997,174.669998,126.599998,149.630005,53.265999,35.150002,87.760002,113.440002,230.520004,102.849998,113.93,33.439999,82.900002,59.66,66.18,127.5,51.77,37.93,105.620003,32.18,67.93,53.630001,70.879997,68.230003,107.160004,82.349998,48.200001,81.57,86.620003
2016-10-23,113.720001,115.66999799999999,61.279999,7.2,16.68,43.5,339.690002,49.560001,83.879997,30.940001000000002,99.910004,44.970001,30.59,103.82,41.34,28.6,10.93,174.25,177.139999,123.58000200000001,152.610001,53.566002000000005,34.740002000000004,85.18,115.33000200000001,248.0,106.900002,112.099998,33.52,78.949997,59.869999,64.089996,126.57,52.02,38.169998,107.07,31.93,68.400002,53.529999,70.480003,68.83000200000001,107.699997,82.220001,48.209998999999996,81.099998,84.779999
2016-10-30,108.839996,117.230003,57.380001,6.56,16.549999,42.990002000000004,345.799988,48.169998,82.309998,30.33,102.849998,42.759997999999996,30.190001000000002,104.779999,42.880001,27.950001,11.05,174.800003,175.919998,120.910004,152.429993,53.369999,33.610001000000004,93.389999,115.110001,236.27999900000003,103.029999,111.040001,32.779999,79.370003,58.709998999999996,64.68,122.029999,49.959998999999996,38.279999,105.809998,30.0,66.730003,52.75,70.389999,66.529999,106.940002,80.360001,47.080002,80.349998,83.57
2016-11-06,108.43,119.18,63.32,6.69,19.02,46.73,371.190002,52.830002,93.010002,33.23,114.379997,43.939999,31.360001,106.639999,46.380001,28.639999,13.94,183.690002,203.940002,129.850006,161.270004,56.25,34.610001000000004,101.08000200000001,118.470001,259.170013,104.620003,114.220001,38.490002000000004,80.0,59.02,66.440002,114.779999,50.77,39.450001,103.190002,32.59,66.879997,53.93,76.449997,71.349998,114.230003,81.879997,46.689999,81.050003,85.66999799999999
2016-11-13,110.059998,118.43,63.91,8.71,20.0,47.439999,372.77999900000003,55.459998999999996,92.339996,34.169998,113.93,44.759997999999996,30.18,109.199997,48.900002,28.690001000000002,13.73,187.28999299999998,210.350006,128.330002,160.389999,54.82,34.950001,103.260002,115.360001,263.089996,104.779999,120.0,40.43,79.690002,60.349998,65.849998,115.209999,51.099998,39.860001000000004,101.309998,31.48,67.309998,55.77,78.5,76.190002,114.089996,80.82,48.07,83.269997,85.279999
2016-11-20,111.790001,120.739998,64.440002,8.77,20.860001,47.470001,373.670013,56.779999,95.809998,34.580002,112.839996,45.75,30.09,111.0,49.240002000000004,28.950001,16.0,191.529999,211.38000499999998,131.570007,163.139999,54.689999,35.439999,103.66999799999999,114.129997,265.920013,105.730003,120.660004,41.099998,80.779999,60.529999,65.690002,117.410004,51.52,40.27,102.16999799999999,31.690001000000002,68.290001,57.43,78.440002,78.610001,116.260002,80.129997,50.669998,84.43,87.120003
2016-11-27,109.900002,117.290001,63.75,8.53,21.23,47.650002,371.359985,56.02,95.139999,34.389998999999996,115.639999,48.119999,29.25,113.0,48.310001,28.42,15.42,192.800003,223.36000099999998,129.869995,160.020004,56.650002,34.16,100.08000200000001,111.959999,267.619995,101.099998,118.239998,41.830002,79.33000200000001,59.25,63.880001,120.809998,50.459998999999996,38.5,100.599998,31.629998999999998,65.839996,57.209998999999996,78.440002,77.940002,116.349998,75.720001,49.810001,85.110001,87.040001
2016-12-04,113.949997,123.309998,65.83000200000001,10.34,23.09,48.619999,388.540009,60.040001000000004,95.529999,34.724998,122.739998,50.77,30.059998999999998,115.809998,51.779999,29.969998999999998,15.75,196.600006,241.850006,133.389999,166.520004,59.66,35.759997999999996,104.300003,112.260002,259.52999900000003,104.410004,121.260002,43.73,81.459999,61.970001,68.620003,122.879997,51.720001,40.52,103.57,31.700001,68.519997,58.75,80.529999,77.389999,119.599998,79.139999,51.490002000000004,86.389999,89.0
2016-12-11,115.970001,123.0,66.300003,10.66,22.66,47.560001,392.619995,59.75,92.58000200000001,34.93,122.660004,51.939999,30.59,118.08000200000001,50.16,29.610001,13.83,196.479996,238.899994,135.110001,166.729996,57.919998,36.310001,103.5,115.879997,250.080002,103.43,123.239998,42.709998999999996,79.900002,62.299999,68.059998,124.220001,50.919998,39.099998,105.870003,32.84,66.459999,57.66,78.620003,76.75,115.809998,78.349998,52.27,86.08000200000001,91.18
2016-12-18,116.519997,117.480003,66.410004,11.58,22.6,47.580002,385.73999,60.990002000000004,94.32,35.325001,116.91999799999999,51.369999,30.530001000000002,118.41999799999999,49.889998999999996,29.790001,13.81,191.860001,240.97000099999997,135.050003,166.71000700000002,56.82,36.970001,102.75,115.959999,249.58999599999999,104.709999,123.139999,43.060001,78.589996,63.240002000000004,67.16999799999999,125.589996,51.91,38.779999,105.089996,32.48,66.860001,57.009997999999996,78.690002,73.5,115.970001,78.150002,53.68,84.279999,90.709999
2016-12-25,115.82,117.129997,65.309998,11.34,22.1,47.380001,380.540009,59.43,92.739998,34.525002,115.349998,50.139998999999996,30.219998999999998,117.699997,49.189999,29.690001000000002,13.19,186.199997,239.44999700000002,134.080002,165.990005,56.419998,36.27,101.07,115.209999,249.940002,103.25,121.720001,42.25,78.779999,62.139998999999996,67.120003,123.800003,50.830002,38.450001,104.629997,32.48,65.199997,55.52,77.720001,72.230003,114.639999,78.019997,53.380001,82.760002,90.260002
2017-01-01,117.910004,116.300003,66.809998,11.32,22.68,48.169998,384.299988,60.549999,93.040001,35.134997999999996,117.190002,50.740002000000004,30.23,116.839996,49.68,31.049999,14.9,190.25,244.899994,133.529999,169.529999,57.34,36.48,95.68,116.300003,257.850006,107.760002,120.760002,43.849998,83.400002,62.84,68.459999,131.070007,53.91,38.450001,104.559998,33.48,65.529999,57.130001,82.440002,71.440002,115.400002,82.209999,53.259997999999996,83.099998,88.5
2017-01-08,119.040001,116.949997,66.349998,10.58,23.01,47.740002000000004,379.350006,59.630001,94.480003,36.384997999999996,116.870003,50.59,30.07,116.379997,51.23,30.290001,15.19,187.009995,244.30000299999998,135.03999299999998,167.33999599999999,56.830002,36.790001000000004,101.940002,114.599998,254.52999900000003,108.699997,121.5,43.810001,82.400002,62.700001,67.709999,133.699997,52.919998,39.259997999999996,101.550003,32.52,66.879997,57.849998,82.93,70.190002,114.239998,81.16999799999999,52.549999,83.82,86.349998
2017-01-15,120.0,115.07,66.540001,9.75,22.639999,44.560001,381.399994,56.110001000000004,94.58000200000001,36.785,116.660004,50.73,30.1,115.599998,50.5,30.639999,15.51,185.729996,232.19999700000002,135.600006,170.550003,57.400002,36.939999,99.440002,114.150002,257.730011,109.959999,122.260002,42.59,81.75,62.740002000000004,67.360001,138.600006,53.200001,39.869999,103.239998,31.77,62.880001,57.66,79.010002,64.099998,114.959999,81.839996,52.720001,81.720001,85.889999
2017-01-22,121.949997,115.349998,65.209999,10.67,23.360001,44.779999,375.059998,57.110001000000004,98.989998,37.974998,120.309998,49.43,30.98,113.790001,49.700001,32.509997999999996,16.370001000000002,195.919998,236.94999700000002,138.330002,177.300003,57.880001,37.98,100.559998,113.379997,253.5,109.839996,122.860001,43.650002,82.760002,65.779999,68.360001,142.449997,53.189999,40.23,103.480003,31.42,54.240002000000004,56.119999,76.0,63.700001,118.089996,83.769997,49.599998,81.5,85.510002
2017-01-29,129.080002,114.489998,64.940002,12.24,23.290001,45.669998,378.0,57.759997999999996,93.279999,37.630001,119.949997,50.43,31.32,113.57,47.810001,32.07,15.83,188.21000700000002,240.94999700000002,137.979996,175.820007,58.540001000000004,36.52,99.599998,113.639999,254.460007,106.58000200000001,124.239998,44.43,91.650002,63.68,70.339996,140.25,52.360001000000004,40.43,105.110001,32.09,52.98,55.060001,77.540001,63.75,106.949997,86.08000200000001,48.580002,80.470001,83.540001
2017-02-05,132.119995,117.599998,65.610001,13.58,23.08,45.560001,382.890015,57.630001,96.309998,37.575001,118.980003,50.139998999999996,31.51,113.050003,49.259997999999996,33.630001,15.8,190.860001,242.72000099999997,139.850006,178.679993,57.650002,35.34,101.019997,115.239998,260.549988,107.269997,125.82,44.700001,91.220001,64.0,69.769997,144.820007,56.220001,40.790001000000004,106.099998,32.349998,54.0,56.220001,78.110001,65.730003,107.339996,85.900002,48.98,83.309998,82.519997
2017-02-12,135.720001,121.230003,62.5,13.13,24.52,47.139998999999996,388.76001,60.169998,98.849998,37.66,122.620003,47.509997999999996,33.740002000000004,110.33000200000001,51.23,33.759997999999996,14.91,193.699997,250.38000499999998,143.0,180.669998,58.400002,36.48,103.129997,118.860001,265.350006,109.41999799999999,127.800003,46.150002,94.269997,64.620003,71.510002,142.220001,56.75,42.060001,108.150002,33.619999,56.459998999999996,57.349998,80.66999799999999,65.790001,106.900002,87.459999,49.189999,85.860001,81.760002
