,Date,Growth,Score
380,2011-01-16,0.0,0.0
381,2011-01-17,0.0,0.0
382,2011-01-18,0.04159304713241959,0.0
383,2011-01-19,-0.027933962052821552,0.0
384,2011-01-20,-0.010405778923652416,0.0
385,2011-01-21,-0.02178995604601129,0.0
386,2011-01-22,0.0,0.0
387,2011-01-23,0.0,0.0
388,2011-01-24,0.03180212014134295,0.0
389,2011-01-25,0.015491812797584522,0.0
390,2011-01-26,0.0027327382036800288,0.0
391,2011-01-27,-0.001952814550738923,0.4939
392,2011-01-28,-0.0238802585327134,0.0
393,2011-01-29,0.0,0.0
394,2011-01-30,0.0,0.0
395,2011-01-31,0.010135056602896394,0.0
396,2011-02-01,0.010219478737997157,0.0
397,2011-02-02,-0.0004307217990567475,0.0
398,2011-02-03,-0.0007951473294408204,0.4601
399,2011-02-04,0.008408517601072758,-0.25
400,2011-02-05,0.0,0.0
401,2011-02-06,0.0,0.0
402,2011-02-07,0.011129560651617715,0.0
403,2011-02-08,0.004726879155346266,0.0
404,2011-02-09,0.008376203667062241,0.0
405,2011-02-10,-0.009165902841429764,0.0
406,2011-02-11,0.005655436480866093,0.0
407,2011-02-12,0.0,0.0
408,2011-02-13,0.0,0.0
409,2011-02-14,0.006631067536219294,0.4404
410,2011-02-15,0.001934740549118468,0.0
411,2011-02-16,0.006689325222436092,0.0
412,2011-02-17,0.003477310005467289,-0.4215
413,2011-02-18,-0.021597942637956426,0.0
414,2011-02-19,0.0,0.0
415,2011-02-20,0.0,0.0
416,2011-02-21,0.0,0.0
417,2011-02-22,-0.00952489721333946,0.0
418,2011-02-23,0.0117600940807526,0.0
419,2011-02-24,-0.003246089937121372,0.0
420,2011-02-25,0.008208398344752881,0.0
421,2011-02-26,0.0,0.0
422,2011-02-27,0.0,0.0
423,2011-02-28,0.005803740188121138,0.0
424,2011-03-01,-0.016770336505703788,0.0
425,2011-03-02,0.00620328015173504,0.0
426,2011-03-03,0.0059422379516759025,0.0
427,2011-03-04,0.0012378925422402607,0.0
428,2011-03-05,0.0,0.0
429,2011-03-06,0.0,0.0
430,2011-03-07,-0.017232815772993324,0.0
431,2011-03-08,0.0027071044986352326,0.0
432,2011-03-09,-0.006230461010083247,0.0
433,2011-03-10,-0.006645633348996535,0.0
434,2011-03-11,0.020210478669231653,0.0
435,2011-03-12,0.0,0.0
436,2011-03-13,0.0,-0.7351
437,2011-03-14,0.0019473334808586184,0.0
438,2011-03-15,0.01050828098229585,0.0
439,2011-03-16,-0.034608004385964924,-0.5106
440,2011-03-17,-0.006813757300454344,-0.4215
441,2011-03-18,-0.01845069769598054,0.0
442,2011-03-19,0.0,-0.4215
443,2011-03-20,0.0,0.0
444,2011-03-21,0.009431770663940707,0.0
445,2011-03-22,-0.003988967655170777,0.0
446,2011-03-23,-0.00020715847623416355,0.0
447,2011-03-24,0.009159851980446714,0.0
448,2011-03-25,0.010096703987076284,0.0
449,2011-03-26,0.0,0.0
450,2011-03-27,0.0,0.0
451,2011-03-28,-0.007936157043063243,0.0
452,2011-03-29,0.009931914702379618,-0.4588
453,2011-03-30,-0.0059448266648855115,0.0
